"Exp","Ngr","DistrVec"
"frequency",2,0.109643083170636
"frequency",2,0.0938909946524399
"frequency",2,0.0945642504756485
"frequency",2,0.109658096385645
"frequency",2,0.102876735609615
"frequency",2,0.0799073617749232
"frequency",2,0.110574414379965
"frequency",2,0.101287958940247
"frequency",2,0.0978403246204555
"frequency",2,0.104343159277485
"frequency",2,0.0876078871771062
"frequency",2,0.0993159928586016
"frequency",2,0.111073691252094
"frequency",2,0.100963683414516
"frequency",2,0.103941585352571
"frequency",2,0.120009187647683
"frequency",2,0.0964969830297439
"frequency",2,0.0884296384810493
"frequency",2,0.117784509371775
"frequency",2,0.130024439793978
"frequency",2,0.114174389128914
"frequency",2,0.0961636321628359
"frequency",2,0.10453126643683
"frequency",2,0.124108049367864
"frequency",2,0.115601575250205
"frequency",2,0.106819375782586
"frequency",2,0.0864353411160864
"frequency",2,0.110944737115509
"frequency",2,0.116735108788275
"frequency",2,0.0926065653460141
"frequency",2,0.113032843039433
"frequency",2,0.103589723489275
"frequency",2,0.108262827614823
"frequency",2,0.113611410456976
"frequency",2,0.117404811923694
"frequency",2,0.12587060757816
"frequency",2,0.0878888240124778
"frequency",2,0.124719560284605
"frequency",2,0.120339790451169
"frequency",2,0.110640388006891
"frequency",2,0.114321009148366
"frequency",2,0.100786546711662
"frequency",2,0.105623094521499
"frequency",2,0.0977497451760461
"frequency",2,0.0922496689779519
"frequency",2,0.0932304808727278
"frequency",2,0.114707018081546
"frequency",2,0.116139039295611
"frequency",2,0.0883631939609665
"frequency",2,0.113614742337786
"frequency",2,0.0947489631028286
"frequency",2,0.0914942976548495
"frequency",2,0.101343639204534
"frequency",2,0.122346933182201
"frequency",2,0.107439120935329
"frequency",2,0.102119607635684
"frequency",2,0.116986842012219
"frequency",2,0.104803460497931
"frequency",2,0.104686444177198
"frequency",2,0.113299899614747
"frequency",2,0.0999333462828381
"frequency",2,0.101861216612688
"frequency",2,0.109854458282675
"frequency",2,0.0908926311678931
"frequency",2,0.0923409564047873
"frequency",2,0.106011561298573
"frequency",2,0.103808301753343
"frequency",2,0.110994503589891
"frequency",2,0.0886989561135898
"frequency",2,0.0920818171536038
"frequency",2,0.0945100244541268
"frequency",2,0.10394818973727
"frequency",2,0.104858337789763
"frequency",2,0.0978886611138693
"frequency",2,0.0878174734791919
"frequency",2,0.0856429675019957
"frequency",2,0.11073092014557
"frequency",2,0.097850117807953
"frequency",2,0.0995323918653361
"frequency",2,0.101352525060735
"frequency",2,0.0969349967901507
"frequency",2,0.112937557990063
"frequency",2,0.0993977481040902
"frequency",2,0.114010691168683
"frequency",2,0.107227375853126
"frequency",2,0.106222177720578
"frequency",2,0.122762716708254
"frequency",2,0.096463801725732
"frequency",2,0.105930887873324
"frequency",2,0.111615663305765
"frequency",2,0.102353941378161
"frequency",2,0.0993893523374559
"frequency",2,0.116374320903274
"frequency",2,0.128673706011305
"frequency",2,0.107012338111807
"frequency",2,0.107118373801567
"frequency",2,0.102975022808528
"frequency",2,0.106441195835476
"frequency",2,0.123503052635517
"frequency",2,0.111497006194796
"frequency",2,0.117009424691536
"frequency",2,0.0893287293043092
"frequency",2,0.0958942485016883
"frequency",2,0.107193432774697
"frequency",2,0.0900493935364054
"frequency",2,0.11329789030807
"frequency",2,0.124400127701884
"frequency",2,0.107093808774478
"frequency",2,0.105765212714844
"frequency",2,0.0958131854929173
"frequency",2,0.0849133675698379
"frequency",2,0.0998821486905361
"frequency",2,0.0950955515390427
"frequency",2,0.114776200893496
"frequency",2,0.088352895829088
"frequency",2,0.0984419013146428
"frequency",2,0.0942263010673263
"frequency",2,0.112855332455235
"frequency",2,0.126178250157815
"frequency",2,0.108412794077249
"frequency",2,0.133785636122294
"frequency",2,0.117261791157396
"frequency",2,0.0909328058165834
"frequency",2,0.125103166350529
"frequency",2,0.124090856675178
"frequency",2,0.106296710968548
"frequency",2,0.0990111613103055
"frequency",2,0.0949078584375534
"frequency",2,0.0936670141805551
"frequency",2,0.0850938502362759
"frequency",2,0.0909944494053883
"frequency",2,0.0772402419717774
"frequency",2,0.0999475632860434
"frequency",2,0.099368395750868
"frequency",2,0.101461629035975
"frequency",2,0.0963319388518273
"frequency",2,0.106110988235323
"frequency",2,0.113277135926929
"frequency",2,0.107764617754831
"frequency",2,0.0937854088146318
"frequency",2,0.105678813306806
"frequency",2,0.0974932440090108
"frequency",2,0.102631161474771
"frequency",2,0.107173519839303
"frequency",2,0.120951423097228
"frequency",2,0.114009585308601
"frequency",2,0.0905268257616499
"frequency",2,0.10343409287059
"frequency",2,0.0998145601231115
"frequency",2,0.0994555806567515
"frequency",2,0.08970095858461
"frequency",2,0.107085659136246
"frequency",2,0.111611784725889
"frequency",2,0.131060807579604
"frequency",2,0.115860059741537
"frequency",2,0.100289223958226
"frequency",2,0.0993549803974629
"frequency",2,0.117634463637351
"frequency",2,0.112117429691279
"frequency",2,0.102830142201343
"frequency",2,0.094059072223733
"frequency",2,0.112106393727018
"frequency",2,0.104064328462988
"frequency",2,0.108024259021969
"frequency",2,0.11142231875867
"frequency",2,0.0959535728031679
"frequency",2,0.0957827451233763
"frequency",2,0.0897408799424612
"frequency",2,0.119270412960312
"frequency",2,0.0965440805102565
"frequency",2,0.095430332256783
"frequency",2,0.110217759496499
"frequency",2,0.112168731935016
"frequency",2,0.112003041514658
"frequency",2,0.117525238445883
"frequency",2,0.115639673781022
"frequency",2,0.100030811387854
"frequency",2,0.105030719792779
"frequency",2,0.0834134728119875
"frequency",2,0.101061286366577
"frequency",2,0.116553116558088
"frequency",2,0.115394775543872
"frequency",2,0.117071450915326
"frequency",2,0.110030839088427
"frequency",2,0.100905136874634
"frequency",2,0.0984972869472579
"frequency",2,0.0893737210291443
"frequency",2,0.114675207787499
"frequency",2,0.119336807473619
"frequency",2,0.0964375116400185
"frequency",2,0.109272147333813
"frequency",2,0.100759598643474
"frequency",2,0.103356830643822
"frequency",2,0.0869319410431093
"frequency",2,0.102783600486268
"frequency",2,0.103899837483105
"frequency",2,0.110094318648253
"frequency",2,0.0965002348898139
"frequency",2,0.102081285518363
"frequency",2,0.117446898684508
"frequency",2,0.109557099469631
"frequency",2,0.113449028831327
"frequency",2,0.0963392571122199
"frequency",2,0.108685681777402
"frequency",2,0.0922782443429388
"frequency",2,0.135628927683304
"frequency",2,0.109706774743665
"frequency",2,0.0936028099090147
"frequency",2,0.104394087297098
"frequency",2,0.129048023041456
"frequency",2,0.122000922348241
"frequency",2,0.0913031208385633
"frequency",2,0.0913835585121466
"frequency",2,0.0904414885775933
"frequency",2,0.107084344371314
"frequency",2,0.110133938405178
"frequency",2,0.113476655597455
"frequency",2,0.0946147505637691
"frequency",2,0.120257603751363
"frequency",2,0.104658899026565
"frequency",2,0.100958191893188
"frequency",2,0.134907501772637
"frequency",2,0.0970891926276296
"frequency",2,0.12196289292619
"frequency",2,0.108539452058825
"frequency",2,0.0942905889847374
"frequency",2,0.108717143577277
"frequency",2,0.101068188279605
"frequency",2,0.0908737680481252
"frequency",2,0.10597804609823
"frequency",2,0.103904932958949
"frequency",2,0.0902751429733868
"frequency",2,0.104356316013232
"frequency",2,0.0883113168844983
"frequency",2,0.0931860269700318
"frequency",2,0.0982890517805584
"frequency",2,0.11021261725056
"frequency",2,0.0889049181101092
"frequency",2,0.102084335998802
"frequency",2,0.0868551195437028
"frequency",2,0.102445440096374
"frequency",2,0.107717750179538
"frequency",2,0.108463991949937
"frequency",2,0.0986051569327892
"frequency",2,0.0933418884317059
"frequency",2,0.151841513085943
"frequency",2,0.104459312895535
"frequency",2,0.113578297203116
"frequency",2,0.0956115226335014
"frequency",2,0.104762017175081
"frequency",2,0.0809204002815655
"frequency",2,0.101237150851526
"frequency",2,0.108320391656567
"frequency",2,0.113918881452906
"frequency",2,0.101976210814766
"frequency",2,0.126656791438615
"frequency",2,0.0916912459521377
"frequency",2,0.0964914455976322
"frequency",2,0.0884127156888923
"frequency",2,0.100972120835256
"frequency",2,0.107986928916405
"frequency",2,0.101800107021415
"frequency",2,0.116539454165714
"frequency",2,0.0998578462902687
"frequency",2,0.110416460960197
"frequency",2,0.121003727585132
"frequency",2,0.11832902867346
"frequency",2,0.100891381236552
"frequency",2,0.129765509137994
"frequency",2,0.120908478499574
"frequency",2,0.113917774414277
"frequency",2,0.0997342502259038
"frequency",2,0.109568930527509
"frequency",2,0.10496198915195
"frequency",2,0.0878104152235305
"frequency",2,0.0960044435518388
"frequency",2,0.103824241257781
"frequency",2,0.111878297550189
"frequency",2,0.0941556410971498
"frequency",2,0.117387403772876
"frequency",2,0.0947535916103666
"frequency",2,0.116504000108469
"frequency",2,0.104741727280254
"frequency",2,0.121224541511123
"frequency",2,0.0900373123282447
"frequency",2,0.10782354282512
"frequency",2,0.10965253587826
"frequency",2,0.0975678343009128
"frequency",2,0.0959026859137677
"frequency",2,0.0851874878065224
"frequency",2,0.102668370634648
"frequency",2,0.107215314968922
"frequency",2,0.106741353743395
"frequency",2,0.112722909834656
"frequency",2,0.0948467989880684
"frequency",2,0.104364031865164
"frequency",2,0.110608206408486
"frequency",2,0.0930778356722154
"frequency",2,0.102879252950577
"frequency",2,0.0830671969044309
"frequency",2,0.10107599867848
"frequency",2,0.0930669600278436
"frequency",2,0.0932073757596131
"frequency",2,0.117860608970217
"frequency",2,0.0947435517343497
"frequency",2,0.10546786775304
"frequency",2,0.100057281208973
"frequency",2,0.0803016163795114
"frequency",2,0.106244832713709
"frequency",2,0.106786438904696
"frequency",2,0.0925822654470675
"frequency",2,0.1046380000593
"frequency",2,0.118297198191745
"frequency",2,0.0888043266165221
"frequency",2,0.104746791926493
"frequency",2,0.0958949923849149
"frequency",2,0.098852234261141
"frequency",2,0.0879200113425086
"frequency",2,0.10469482488281
"frequency",2,0.100263611939966
"frequency",2,0.103994423850284
"frequency",2,0.106163552339643
"frequency",2,0.119876411687991
"frequency",2,0.0967248304651233
"frequency",2,0.107455903518757
"frequency",2,0.0885647779730424
"frequency",2,0.125294962892591
"frequency",2,0.116159466762001
"frequency",2,0.0942321470071621
"frequency",2,0.105952742639091
"frequency",2,0.116214097377565
"frequency",2,0.107624555069917
"frequency",2,0.0918487955756969
"frequency",2,0.11689315843075
"frequency",2,0.0970385003282711
"frequency",2,0.130555555631663
"frequency",2,0.128029794478073
"frequency",2,0.106251929438311
"frequency",2,0.0873412011271289
"frequency",2,0.101213269402258
"frequency",2,0.099016337541595
"frequency",2,0.102107124892907
"frequency",2,0.11066141782051
"frequency",2,0.0892027447674394
"frequency",2,0.107739906022992
"frequency",2,0.0920564341479022
"frequency",2,0.107722369432912
"frequency",2,0.110882585748973
"frequency",2,0.086465470261134
"frequency",2,0.0991859686383666
"frequency",2,0.13421796919452
"frequency",2,0.082285636040753
"frequency",2,0.102294169440991
"frequency",2,0.0962339770371392
"frequency",2,0.0933059941469643
"frequency",2,0.109659500351585
"frequency",2,0.114140488401835
"frequency",2,0.100796474069851
"frequency",2,0.0882887505298816
"frequency",2,0.0890233634114769
"frequency",2,0.106137578956076
"frequency",2,0.103314078196275
"frequency",2,0.114773322732438
"frequency",2,0.0874393251140721
"frequency",2,0.118348127754657
"frequency",2,0.103568780138859
"frequency",2,0.0899349387479616
"frequency",2,0.10356936926121
"frequency",2,0.0951587693028632
"frequency",2,0.115934329756234
"frequency",2,0.116921990397239
"frequency",2,0.115486042819324
"frequency",2,0.10023148952458
"frequency",2,0.106918178055174
"frequency",2,0.132931417473084
"frequency",2,0.117321344581635
"frequency",2,0.0947577712978082
"frequency",2,0.0981213221823835
"frequency",2,0.0970598790901057
"frequency",2,0.104626756865155
"frequency",2,0.0970122168748396
"frequency",2,0.11305978782342
"frequency",2,0.0911526617365834
"frequency",2,0.101019421828433
"frequency",2,0.126832718478762
"frequency",2,0.106328396609226
"frequency",2,0.123442497828054
"frequency",2,0.0952060328828993
"frequency",2,0.096152001373908
"frequency",2,0.0953166539683332
"frequency",2,0.0982340911757111
"frequency",2,0.10078406523881
"frequency",2,0.106190174467099
"frequency",2,0.109599341840754
"frequency",2,0.10130076274603
"frequency",2,0.0900954159952935
"frequency",2,0.0864080073476539
"frequency",2,0.108340273409688
"frequency",2,0.10038558527605
"frequency",2,0.112317419219505
"frequency",2,0.0999683412645923
"frequency",2,0.0880194061947941
"frequency",2,0.127241840141567
"frequency",2,0.108612409487687
"frequency",2,0.11390231192134
"frequency",2,0.123063046425961
"frequency",2,0.114751429371279
"frequency",2,0.104898291315085
"frequency",2,0.121671021439296
"frequency",2,0.102071618956196
"frequency",2,0.0818126146082448
"frequency",2,0.0942965747176134
"frequency",2,0.114509254658169
"frequency",2,0.0947154424322648
"frequency",2,0.112818598188105
"frequency",2,0.10489165433377
"frequency",2,0.110556888945253
"frequency",2,0.113686327974311
"frequency",2,0.101458894201417
"frequency",2,0.0902445037147637
"frequency",2,0.107013982351568
"frequency",2,0.104046149723244
"frequency",2,0.12313213858589
"frequency",2,0.111221413750706
"frequency",2,0.100719734146887
"frequency",2,0.112257178024888
"frequency",2,0.104565116464236
"frequency",2,0.104160233248914
"frequency",2,0.0995604746369045
"frequency",2,0.0886863109145302
"frequency",2,0.0971156080705243
"frequency",2,0.112033952821015
"frequency",2,0.116641319927905
"frequency",2,0.106318572898576
"frequency",2,0.104651823246596
"frequency",2,0.10192533912364
"frequency",2,0.0980460876696426
"frequency",2,0.111184655856937
"frequency",2,0.0917630474143915
"frequency",2,0.106196120425161
"frequency",2,0.112224029107483
"frequency",2,0.0852947929444588
"frequency",2,0.130406993496701
"frequency",2,0.112511121506035
"frequency",2,0.110131321926995
"frequency",2,0.101747503290198
"frequency",2,0.103821190647997
"frequency",2,0.120464805764183
"frequency",2,0.110122558629849
"frequency",2,0.0948188109460875
"frequency",2,0.105191628357407
"frequency",2,0.0995500950853406
"frequency",2,0.104331972539475
"frequency",2,0.0940751059720429
"frequency",2,0.111685106456262
"frequency",2,0.0926457056915639
"frequency",2,0.11532255723859
"frequency",2,0.100883434357976
"frequency",2,0.100078982320165
"frequency",2,0.103693612672242
"frequency",2,0.097793229591272
"frequency",2,0.111462533661689
"frequency",2,0.0938248563294304
"frequency",2,0.0967484518763138
"frequency",2,0.120908484979234
"frequency",2,0.105020273805106
"frequency",2,0.121274764067711
"frequency",2,0.0892239852370127
"frequency",2,0.101452925786914
"frequency",2,0.105792966928568
"frequency",2,0.0990833752143271
"frequency",2,0.0952597074621337
"frequency",2,0.10067795145322
"frequency",2,0.0906926271898156
"frequency",2,0.095104107676937
"frequency",2,0.0964199985893674
"frequency",2,0.0972877626310694
"frequency",2,0.0787537486052997
"frequency",2,0.112319665514666
"frequency",2,0.101095700644725
"frequency",2,0.100032968245365
"frequency",2,0.0829629690740147
"frequency",2,0.113856560247552
"frequency",2,0.0910375009327108
"frequency",2,0.116913103835039
"frequency",2,0.107916545248739
"frequency",2,0.116019800654131
"frequency",2,0.105442627446602
"frequency",2,0.0960883472297562
"frequency",2,0.102106181861975
"frequency",2,0.0879341669901192
"frequency",2,0.0943248835310532
"frequency",2,0.108020463213219
"frequency",2,0.0898027605161703
"frequency",2,0.0883907022624747
"frequency",2,0.0913081085945043
"frequency",2,0.101322079415309
"frequency",2,0.103404344247937
"frequency",2,0.101182094037925
"frequency",2,0.118273363915929
"frequency",2,0.12010356118244
"frequency",2,0.0990763435772866
"frequency",2,0.107367624132696
"frequency",2,0.0977652564149863
"frequency",2,0.100284591374265
"frequency",2,0.112445451509269
"frequency",2,0.11686503522451
"frequency",2,0.11497350741598
"frequency",2,0.108989880521236
"frequency",2,0.0941986737062826
"frequency",2,0.107679128940529
"frequency",2,0.0931093131833054
"frequency",2,0.104663902134329
"frequency",2,0.0995984369468577
"frequency",2,0.0964471918095569
"frequency",2,0.111588930815681
"frequency",2,0.102716795177886
"frequency",2,0.108503977621789
"frequency",2,0.103881624819511
"frequency",2,0.104770630955949
"frequency",2,0.0949785635884
"frequency",2,0.102429352221261
"frequency",2,0.106157919484329
"frequency",2,0.13225418782329
"frequency",2,0.113566333679304
"frequency",2,0.110536934512863
"frequency",2,0.111877682216476
"frequency",2,0.103797737388398
"frequency",2,0.103584903726094
"frequency",2,0.0937095220277501
"frequency",2,0.104126352383751
"frequency",2,0.094477623113381
"frequency",2,0.112056432915712
"frequency",2,0.109529793757748
"frequency",2,0.0874338110593779
"frequency",2,0.112550384893659
"frequency",2,0.124890032907348
"frequency",2,0.0968258071648695
"frequency",2,0.10627675786982
"frequency",2,0.0953712829125089
"frequency",2,0.121774448476816
"frequency",2,0.08028922259506
"frequency",2,0.0836060921680918
"frequency",2,0.10887343139252
"frequency",2,0.105604820629324
"frequency",2,0.127699304539708
"frequency",2,0.0949856816178896
"frequency",2,0.140929333735365
"frequency",2,0.111536750516153
"frequency",2,0.107377426612167
"frequency",2,0.108209989073657
"frequency",2,0.0761601955329761
"frequency",2,0.119283488494959
"frequency",2,0.115812797467251
"frequency",2,0.11334465685214
"frequency",2,0.101981037300323
"frequency",2,0.09812572439483
"frequency",2,0.109894560634966
"frequency",2,0.111944538388621
"frequency",2,0.11336278781179
"frequency",2,0.0878578899350187
"frequency",2,0.115277328278231
"frequency",2,0.108832291967082
"frequency",2,0.116177224800558
"frequency",2,0.116582832110456
"frequency",2,0.0999868639808419
"frequency",2,0.113595216686723
"frequency",2,0.108494171895869
"frequency",2,0.11415656264214
"frequency",2,0.0939217901048174
"frequency",2,0.0958114636652254
"frequency",2,0.107943872934195
"frequency",2,0.0998862008664907
"frequency",2,0.0954732190839177
"frequency",2,0.099909794874141
"frequency",2,0.103812895527121
"frequency",2,0.0967120747617518
"frequency",2,0.118954538780797
"frequency",2,0.118105408904576
"frequency",2,0.0951463187584161
"frequency",2,0.115948385780728
"frequency",2,0.10515937815692
"frequency",2,0.103481678226035
"frequency",2,0.103290189909753
"frequency",2,0.100456924612348
"frequency",2,0.118610800518447
"frequency",2,0.112359464724661
"frequency",2,0.0947463999756431
"frequency",2,0.103071977264787
"frequency",2,0.102010397644088
"frequency",2,0.106630663067309
"frequency",2,0.107266705896586
"frequency",2,0.110476455333719
"frequency",2,0.108011335781609
"frequency",2,0.11983424193467
"frequency",2,0.0998581246847082
"frequency",2,0.114144378839908
"frequency",2,0.120824763066228
"frequency",2,0.126288112478242
"frequency",2,0.101810714579098
"frequency",2,0.0987579898647432
"frequency",2,0.127535387562075
"frequency",2,0.10122027280171
"frequency",2,0.128342430461339
"frequency",2,0.106914485840588
"frequency",2,0.120147083954897
"frequency",2,0.102669603466048
"frequency",2,0.0745935304360404
"frequency",2,0.0801357172228595
"frequency",2,0.11467941816932
"frequency",2,0.101831035682528
"frequency",2,0.119141717857314
"frequency",2,0.105582838988328
"frequency",2,0.0642370180654923
"frequency",2,0.093810879988244
"frequency",2,0.107119760187316
"frequency",2,0.102263598415266
"frequency",2,0.114673192268994
"frequency",2,0.0988415841527269
"frequency",2,0.0791858846434218
"frequency",2,0.10710551585761
"frequency",2,0.125583916746503
"frequency",2,0.119759948906901
"frequency",2,0.096275761868343
"frequency",2,0.100935786276828
"frequency",2,0.119868897934141
"frequency",2,0.0920332788503852
"frequency",2,0.112220620099149
"frequency",2,0.106596629984912
"frequency",2,0.121615192249428
"frequency",2,0.111158895683827
"frequency",2,0.0754349501361691
"frequency",2,0.114699566654487
"frequency",2,0.0925767516088093
"frequency",2,0.103665088394659
"frequency",2,0.0991761822722678
"frequency",2,0.107877280109689
"frequency",2,0.111859644386615
"frequency",2,0.101314007409199
"frequency",2,0.112872236502069
"frequency",2,0.103974644186034
"frequency",2,0.107636910260327
"frequency",2,0.0969322678288408
"frequency",2,0.11090215147415
"frequency",2,0.089604930345291
"frequency",2,0.0983157559219533
"frequency",2,0.10931099761826
"frequency",2,0.112363405163705
"frequency",2,0.0921904217581845
"frequency",2,0.0920112202800467
"frequency",2,0.124673551516154
"frequency",2,0.087482047164309
"frequency",2,0.109071743877913
"frequency",2,0.108089227437478
"frequency",2,0.104313988792536
"frequency",2,0.105858537818437
"frequency",2,0.103847074104641
"frequency",2,0.0871781782533904
"frequency",2,0.0907938075269242
"frequency",2,0.0990342533758065
"frequency",2,0.101094823231325
"frequency",2,0.120833564937349
"frequency",2,0.100408896909199
"frequency",2,0.107206545977941
"frequency",2,0.0857212870854
"frequency",2,0.102349496947651
"frequency",2,0.10938976723822
"frequency",2,0.0939048420255735
"frequency",2,0.116912314654785
"frequency",2,0.126799189029459
"frequency",2,0.0934406106063427
"frequency",2,0.100489140481547
"frequency",2,0.121557639225699
"frequency",2,0.0979974006853246
"frequency",2,0.109890377276955
"frequency",2,0.0848125129321067
"frequency",2,0.0893644627408432
"frequency",2,0.121811691546327
"frequency",2,0.105816002578606
"frequency",2,0.0821421972025054
"frequency",2,0.103263994505768
"frequency",2,0.132801710349933
"frequency",2,0.117675635053428
"frequency",2,0.0981150981924942
"frequency",2,0.0870793156432385
"frequency",2,0.10201075180873
"frequency",2,0.099919136223037
"frequency",2,0.1093153301356
"frequency",2,0.0937313830898061
"frequency",2,0.113091846154938
"frequency",2,0.099592866299326
"frequency",2,0.104855418740298
"frequency",2,0.114380484511712
"frequency",2,0.089132278944872
"frequency",2,0.109694285646279
"frequency",2,0.10174208567169
"frequency",2,0.098527275848266
"frequency",2,0.103115459425533
"frequency",2,0.0944428872870135
"frequency",2,0.111575323022662
"frequency",2,0.1085669084453
"frequency",2,0.102869772060201
"frequency",2,0.100884359259312
"frequency",2,0.100917825552283
"frequency",2,0.106930884828753
"frequency",2,0.0924516649610299
"frequency",2,0.0934673934504691
"frequency",2,0.104858899562168
"frequency",2,0.098075293605405
"frequency",2,0.115368176407175
"frequency",2,0.0939878030478666
"frequency",2,0.12410919410066
"frequency",2,0.109385390503057
"frequency",2,0.127247093401465
"frequency",2,0.103370935441198
"frequency",2,0.118194924832249
"frequency",2,0.101405900163083
"frequency",2,0.139051010750561
"frequency",2,0.0944020661361267
"frequency",2,0.0924005609752905
"frequency",2,0.106505416624923
"frequency",2,0.107141513860043
"frequency",2,0.119713809996419
"frequency",2,0.0919315123900954
"frequency",2,0.104675489682804
"frequency",2,0.0992368344281893
"frequency",2,0.0977730644983617
"frequency",2,0.105720182978049
"frequency",2,0.0922262125031788
"frequency",2,0.0847592018635127
"frequency",2,0.106489181200002
"frequency",2,0.104268263596976
"frequency",2,0.104746832989343
"frequency",2,0.100787858805024
"frequency",2,0.126878812523866
"frequency",2,0.12209817959685
"frequency",2,0.0926493292075914
"frequency",2,0.110004509060897
"frequency",2,0.099749467243462
"frequency",2,0.132323370221585
"frequency",2,0.0908315149655452
"frequency",2,0.0972869310062626
"frequency",2,0.119420518593553
"frequency",2,0.103636898238664
"frequency",2,0.123259418273923
"frequency",2,0.123095413147844
"frequency",2,0.0962431631106486
"frequency",2,0.112300048128738
"frequency",2,0.103876387552723
"frequency",2,0.110653686967393
"frequency",2,0.102138600320817
"frequency",2,0.111483478439531
"frequency",2,0.0993289610355671
